9,87,87,88,89,90,90,91,91,92,92,91,91,91,90,90,90,90,91,91,91,91,92,92,92,92,92,93,92,92,93,93,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,93,93,93,92,92,93,93,94,95,96,97,97,98,99,99,99,99,99,99,99,100,101,101,101,101,101,101,101,101,102,102,101,102,103,103,104,104,105,106,106,105,105,103,102,101,99,98,97,96
8,85,85,84,84,85,86,87,87,87,87,87,88,90,91,91,90,90,90,90,91,92,92,91,90,91,91,91,91,90,89,89,89,89,89,89,90,90,91,91,91,90,90,90,90,90,89,89,89,90,91,91,91,91,92,91,91,91,92,91,91,92,92,92,92,94,94,95,95,96,96,97,97,97,98,98,99,99,98,99,98,98,98,97,96,96,96,95,95,94,94,94,94,93,93,96,,
8,87,87,87,87,87,88,89,89,89,90,90,90,90,90,90,89,89,90,91,91,91,91,92,93,94,95,96,96,96,95,94,94,93,91,90,91,90,89,88,88,88,88,89,89,89,88,89,90,90,90,89,88,88,88,88,88,87,86,86,87,87,88,88,88,90,89,91,92,91,90,90,91,91,91,88,89,87,87,87,87,87,87,87,87,88,89,89,89,89,88,88,92,,,,,
4,84,85,84,84,83,84,84,83,83,83,85,85,85,86,87,87,87,87,88,88,88,87,87,88,88,88,88,89,89,89,89,89,88,88,88,88,88,87,86,87,87,88,88,88,87,87,88,89,90,89,88,87,87,88,88,87,86,84,84,84,85,86,87,87,88,88,88,88,88,87,86,86,86,85,84,85,86,86,86,87,87,87,87,88,88,88,88,88,88,,,,,,,,
5,90,89,88,87,86,85,84,85,85,86,86,85,85,86,86,87,86,85,85,85,86,87,87,86,85,85,85,86,86,85,85,84,83,84,84,84,84,83,83,83,84,85,85,84,83,83,83,84,84,84,83,83,84,85,86,86,86,86,86,87,88,88,87,87,87,88,88,88,89,87,87,87,88,88,88,87,88,88,89,89,89,88,88,87,87,86,86,86,,,,,,,,,
2,86,86,86,86,87,88,89,90,91,92,94,94,94,94,93,92,92,91,91,90,89,88,88,88,89,89,89,89,88,88,87,88,87,87,86,87,86,86,85,86,87,86,85,85,86,86,86,86,87,87,87,87,87,88,87,88,88,88,87,87,88,89,89,89,88,88,87,87,87,87,86,86,87,88,89,88,87,87,87,88,88,88,87,87,88,89,89,90,89,88,,,,,,,
0,77,78,78,78,79,79,80,81,81,81,82,82,82,82,82,83,83,83,83,83,83,84,84,85,85,85,86,85,84,83,82,82,81,81,80,79,79,80,80,81,82,82,83,84,83,82,80,79,78,79,79,79,78,78,78,80,81,82,82,82,80,79,78,78,78,78,78,77,76,76,76,76,75,75,75,74,75,76,77,78,79,80,82,86,93,100,106,107,111
9,87,88,90,91,91,91,91,91,90,89,89,88,88,89,89,89,91,90,90,89,88,87,86,85,85,84,83,84,84,85,86,87,88,88,89,89,88,88,88,88,88,88,88,89,89,89,89,90,91,91,91,91,91,90,90,89,89,89,89,89,89,89,89,89,89,89,90,90,90,90,91,91,91,92,92,93,93,94,94,95,96,96,96,95,93,92,90,88,87,86,86
6,78,77,77,77,78,78,78,79,79,80,81,82,82,81,81,81,81,81,82,82,82,82,83,84,85,85,85,84,83,82,81,81,79,77,75,74,74,73,73,72,72,72,71,72,72,73,73,73,74,75,75,75,77,77,77,77,77,78,78,79,80,80,80,79,79,79,79,79,78,78,78,78,78,79,80,80,80,80,80,80,79,79
5,95,94,93,92,95,90,91,90,90,90,90,91,96,104,102,109,113,122,129,133,140,139,129,117,113,111,104,97,92,89,86,85,85,86,87,87,87,87,88,88,88,89,89,89,90,90,90,91,92,92,92,92,91,91,91,91,90,91,92,96,103,107,105,104,102,102,101,100,100,95,90,87,90,92,92,94,95,96,97,98,99,101,101,100,101,100,99,99,98,98,97,97,97,97,97,98,98,98,97,97
9,77,79,80,83,85,86,87,88,89,89,89,89,88,87,87,86,86,85,85,85,85,84,84,84,84,84,84,84,84,85,84,84,84,83,83,83,83,83,82,82,83,83,83,84,85,85,85,85,85,85,84,84,84,83,83,83,83,83,82,82,82,82,81,80,80,79,79,78,78,78,79,80,82,83,82,81,80,79,78,78,77,77,76,75,77
9,112,111,108,102,94,90,84,80,79,79,80,81,82,84,85,86,88,89,89,89,89,89,88,88,87,87,87,87,87,87,88,88,89,89,89,90,91,91,91,91,91,91,90,90,90,89,88,88,88,89,89,89,90,91,91,92,92,93,93,92,92,92,91,90,90,90,91,91,91,92,92,92,91,90,89,88,87,86,85,84,84,85,86,87,87,89,90,90,90,90,89,88,87,90,96
0,77,78,78,78,79,79,80,81,81,81,82,82,82,82,82,83,83,83,83,83,83,84,84,85,85,85,86,85,84,83,82,82,81,81,80,79,79,80,80,81,82,82,83,84,83,82,80,79,78,79,79,79,78,78,78,80,81,82,82,82,80,79,78,78,78,78,78,77,76,76,76,76,75,75,75,74,75,76,77,78,79,80,82,86,93,100,106,107,111
9,87,88,90,91,91,91,91,91,90,89,89,88,88,89,89,89,91,90,90,89,88,87,86,85,85,84,83,84,84,85,86,87,88,88,89,89,88,88,88,88,88,88,88,89,89,89,89,90,91,91,91,91,91,90,90,89,89,89,89,89,89,89,89,89,89,89,90,90,90,90,91,91,91,92,92,93,93,94,94,95,96,96,96,95,93,92,90,88,87,86,86
6,78,77,77,77,78,78,78,79,79,80,81,82,82,81,81,81,81,81,82,82,82,82,83,84,85,85,85,84,83,82,81,81,79,77,75,74,74,73,73,72,72,72,71,72,72,73,73,73,74,75,75,75,77,77,77,77,77,78,78,79,80,80,80,79,79,79,79,79,78,78,78,78,78,79,80,80,80,80,80,80,79,79
5,95,94,93,92,95,90,91,90,90,90,90,91,96,104,102,109,113,122,129,133,140,139,129,117,113,111,104,97,92,89,86,85,85,86,87,87,87,87,88,88,88,89,89,89,90,90,90,91,92,92,92,92,91,91,91,91,90,91,92,96,103,107,105,104,102,102,101,100,100,95,90,87,90,92,92,94,95,96,97,98,99,101,101,100,101,100,99,99,98,98,97,97,97,97,97,98,98,98,97,97
9,77,79,80,83,85,86,87,88,89,89,89,89,88,87,87,86,86,85,85,85,85,84,84,84,84,84,84,84,84,85,84,84,84,83,83,83,83,83,82,82,83,83,83,84,85,85,85,85,85,85,84,84,84,83,83,83,83,83,82,82,82,82,81,80,80,79,79,78,78,78,79,80,82,83,82,81,80,79,78,78,77,77,76,75,77
9,112,111,108,102,94,90,84,80,79,79,80,81,82,84,85,86,88,89,89,89,89,89,88,88,87,87,87,87,87,87,88,88,89,89,89,90,91,91,91,91,91,91,90,90,90,89,88,88,88,89,89,89,90,91,91,92,92,93,93,92,92,92,91,90,90,90,91,91,91,92,92,92,91,90,89,88,87,86,85,84,84,85,86,87,87,89,90,90,90,90,89,88,87,90,96
8.5,59,58,58,58,58,56,54,53,51,51,51,51,51,51,51,52,53,53,53,53,53,54,54,55,56,56,54,54,54,55,54,54,55,54,52,53,53,53,53,53,53,53,52,52,54,54,55,55,55,55,56,57,58,58,58,56,56
5,59,58,56,56,55,56,57,57,57,57,57,58,59,62,63,62,60,60,59,58,57,57,55,55,55,56,58,60,61,61,61,60,60,60,60,59,59,58,57,57,58,58,60,62,64,65,64,65,66,67,68,69,69,69,69,70,73,74,74,76,78,80,81,80,79,78
9,71,69,68,67,66,67,67,68,68,67,66,65,64,63,62,61,60,59,59,60,59,59,59,59,59,60,61,61,61,60,61,62,62,61,60,59,58,58,59,60,59,58,58,58,58,58,58,57,56,56,56,57,58,58,59,59,59,59,59,59,60,61,63,65,65
3,65,65,64,64,65,66,67,68,68,69,69,69,71,74,75,76,76,74,72,72,72,72,71,70,70,70,70,72,74,75,75,75,77,77,77,76,73,70,68,68,68,69,68,66,63,61,62,62,63,63,62,60,59,59,60,61,61,61,61,60,59,60,60,60,60,61,63,67
9,45,50,56,61,67,69,70,68,66,65,64,63,62,61,60,58,58,58,58,58,58,58,59,60,60,60,59,60,62,62,63,62,60,59,58,58,58,57,57,56,56,56,56,56,55,56,56,55,55,56,56,56,57,57,58,59,60,62,63,63,64,65
0,60,71,78,79,78,77,77,77,77,74,72,69,66,65,64,63,62,62,62,62,62,63,65,66,66,67,68,67,67,67,67,65,63,62,61,60,58,57,57,57,58,60,62,61,60,59,60,59,60,61,61,60,57,57,57,57,58,58,57,56,55,55,56,57,58
8.5,59,58,58,58,58,56,54,53,51,51,51,51,51,51,51,52,53,53,53,53,53,54,54,55,56,56,54,54,54,55,54,54,55,54,52,53,53,53,53,53,53,53,52,52,54,54,55,55,55,55,56,57,58,58,58,56,56
5,59,58,56,56,55,56,57,57,57,57,57,58,59,62,63,62,60,60,59,58,57,57,55,55,55,56,58,60,61,61,61,60,60,60,60,59,59,58,57,57,58,58,60,62,64,65,64,65,66,67,68,69,69,69,69,70,73,74,74,76,78,80,81,80,79,78
9,71,69,68,67,66,67,67,68,68,67,66,65,64,63,62,61,60,59,59,60,59,59,59,59,59,60,61,61,61,60,61,62,62,61,60,59,58,58,59,60,59,58,58,58,58,58,58,57,56,56,56,57,58,58,59,59,59,59,59,59,60,61,63,65,65
3,65,65,64,64,65,66,67,68,68,69,69,69,71,74,75,76,76,74,72,72,72,72,71,70,70,70,70,72,74,75,75,75,77,77,77,76,73,70,68,68,68,69,68,66,63,61,62,62,63,63,62,60,59,59,60,61,61,61,61,60,59,60,60,60,60,61,63,67
9,45,50,56,61,67,69,70,68,66,65,64,63,62,61,60,58,58,58,58,58,58,58,59,60,60,60,59,60,62,62,63,62,60,59,58,58,58,57,57,56,56,56,56,56,55,56,56,55,55,56,56,56,57,57,58,59,60,62,63,63,64,65
0,60,71,78,79,78,77,77,77,77,74,72,69,66,65,64,63,62,62,62,62,62,63,65,66,66,67,68,67,67,67,67,65,63,62,61,60,58,57,57,57,58,60,62,61,60,59,60,59,60,61,61,60,57,57,57,57,58,58,57,56,55,55,56,57,58
8,46,44,49,51,53,52,58,64,67,67,67,67,68,68,67,68,69,69,69,71,72,72,73,75,80,83,83,84,83,82,82,82,81,79,75,72,72,72,71,71,71,70,69,68,68,67,67,67,67,68,68,69,70,70,70,71,71,71,71,71,71,71,72,73,73,74,75,76,76,76,76,76,76,76,76,75,75,75
5,72,72,71,70,69,68,67,66,65,65,65,65,66,66,68,69,70,70,70,70,70,69,68,68,67,66,65,64,64,64,64,64,64,65,65,65,65,65,66,66,67,67,68,68,68,69,70,71,72,73,73,73,73,72,72,72,71,69,68,67,67,66,66,65,65,65,66,66,65,65,66,68
9,71,71,70,71,71,71,71,72,71,70,70,69,68,67,66,66,67,67,67,68,68,68,68,69,68,67,66,65,64,64,64,64,64,64,65,65,66,66,67,67,67,68,68,69,70,74,80,72,71,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,70,69,69,69,69,70
4,70,72,78,82,83,85,86,86,86,84,78,75,70,67,61,59,60,60,60,60,61,60,61,61,67,68,67,69,74,90,86,84,81,78,79,83,82,80,78,75,68,62,56,52,47,42,42,42,42,42,45,50,56,61,67,73,74,73,73,73,65,57,52,52,54
9,76,74,72,70,69,68,68,68,68,68,68,68,68,68,68,68,69,69,70,69,70,71,72,73,73,73,75,76,75,76,75,75,75,74,75,76,76,76,77,78,79,80,80,81,81,80,80,79,79,78,79,79,80,81,82,83,84,84,83,82,81,79,78,78,77,76,75,76,76,77,77,78,77,79,84,85,85,84,83,82,82,82,83
0,72,71,70,69,69,68,69,70,71,72,73,72,74,72,73,74,75,76,76,76,76,75,73,75,74,73,73,73,72,73,74,75,75,75,76,76,76,77,77,77,78,78,79,79,80,81,81,82,82,81,80,80,80,79,79,80,81,82,82,84,86,87,88,90,91,90,87,85,83,81,79,78,76,75,75,75,75,76,76,76,76,75,75
8,46,44,49,51,53,52,58,64,67,67,67,67,68,68,67,68,69,69,69,71,72,72,73,75,80,83,83,84,83,82,82,82,81,79,75,72,72,72,71,71,71,70,69,68,68,67,67,67,67,68,68,69,70,70,70,71,71,71,71,71,71,71,72,73,73,74,75,76,76,76,76,76,76,76,76,75,75,75
5,72,72,71,70,69,68,67,66,65,65,65,65,66,66,68,69,70,70,70,70,70,69,68,68,67,66,65,64,64,64,64,64,64,65,65,65,65,65,66,66,67,67,68,68,68,69,70,71,72,73,73,73,73,72,72,72,71,69,68,67,67,66,66,65,65,65,66,66,65,65,66,68
9,71,71,70,71,71,71,71,72,71,70,70,69,68,67,66,66,67,67,67,68,68,68,68,69,68,67,66,65,64,64,64,64,64,64,65,65,66,66,67,67,67,68,68,69,70,74,80,72,71,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,70,69,69,69,69,70
4,70,72,78,82,83,85,86,86,86,84,78,75,70,67,61,59,60,60,60,60,61,60,61,61,67,68,67,69,74,90,86,84,81,78,79,83,82,80,78,75,68,62,56,52,47,42,42,42,42,42,45,50,56,61,67,73,74,73,73,73,65,57,52,52,54
9,76,74,72,70,69,68,68,68,68,68,68,68,68,68,68,68,69,69,70,69,70,71,72,73,73,73,75,76,75,76,75,75,75,74,75,76,76,76,77,78,79,80,80,81,81,80,80,79,79,78,79,79,80,81,82,83,84,84,83,82,81,79,78,78,77,76,75,76,76,77,77,78,77,79,84,85,85,84,83,82,82,82,83
0,72,71,70,69,69,68,69,70,71,72,73,72,74,72,73,74,75,76,76,76,76,75,73,75,74,73,73,73,72,73,74,75,75,75,76,76,76,77,77,77,78,78,79,79,80,81,81,82,82,81,80,80,80,79,79,80,81,82,82,84,86,87,88,90,91,90,87,85,83,81,79,78,76,75,75,75,75,76,76,76,76,75,75
